Actual Time;Measured Time
1334.062918;1334
1335.063004;1335
1336.063476;1336
1337.064186;1337
1338.063517;1338
1339.063979;1339
1340.063492;1340
1341.06356;1341
1342.063435;1342
1343.063537;1343
1344.063506;1344
1345.064422;1345
1346.063694;1346
1347.064032;1347
1348.0632;1348
1349.063317;1349
1350.063621;1350
1351.064099;1351
1352.06332;1352
1353.063685;1353
1354.064063;1354
1355.064383;1355
1356.063474;1356
1357.063717;1357
1358.064179;1358
1359.064769;1359
1360.063707;1360
1361.064116;1361
1362.064481;1362
1363.064823;1363
1364.063914;1364
1365.064444;1365
1366.064776;1366
1367.06501;1367
1368.064176;1368
1369.064666;1369
1370.064767;1370
1371.065262;1371
1372.064656;1372
1373.064843;1373
1374.065072;1374
1375.065585;1375
1376.064515;1376
1377.064848;1377
1378.065336;1378
1379.065713;1379
1380.064782;1380
1381.06525;1381
1382.065492;1382
1383.064707;1383
1384.065072;1384
1385.065488;1385
1386.065783;1386
1387.064876;1387
1388.065219;1388
1389.065441;1389
1390.066059;1390
1391.065146;1391
1392.065418;1392
1393.065913;1393
1394.066089;1394
1395.065312;1395
1396.065692;1396
1397.06578;1397
1398.065595;1398
1399.066542;1399
1400.065683;1400
1401.065844;1401
1402.065638;1402
1403.065752;1403
1404.065839;1404
1405.065707;1405
1406.065825;1406
1407.066111;1407
1408.066497;1408
1409.066854;1409
1410.06594;1410
1411.066289;1411
1412.066936;1412
1413.067121;1413
1414.066096;1414
1415.066563;1415
1416.066919;1416
1417.067283;1417
1418.066365;1418
1419.066986;1419
1420.067096;1420
1421.067435;1421
1422.066668;1422
1423.066883;1423
1424.067359;1424
1425.067597;1425
1426.066955;1426
1427.067166;1427
1428.067521;1428
1429.067992;1429
1430.067091;1430
1431.067304;1431
1432.067843;1432
1433.068202;1433
1434.067267;1434
1435.067611;1435
1436.068061;1436
1437.0683;1437
1438.067519;1438
1439.068305;1439
1440.068229;1440
1441.068586;1441
1442.06768;1442
1443.068144;1443
1444.068374;1444
1445.068752;1445
1446.068421;1446
1447.068229;1447
1448.068649;1448
1449.068894;1449
1450.068098;1450
1451.068485;1451
1452.068823;1452
1453.068228;1453
1454.068269;1454
1455.068744;1455
1456.069097;1456
1457.069061;1457
1458.069045;1458
1459.069024;1459
1460.069008;1460
1461.069159;1461
1462.06895;1462
1463.069173;1463
1464.069153;1464
1465.069146;1465
1466.069283;1466
1467.069581;1467
1468.069797;1468
1469.068901;1469
1470.069278;1470
1471.069746;1471
1472.07031;1472
1473.06944;1473
1474.069662;1474
1475.070005;1475
1476.068978;1476
1477.069465;1477
1478.069806;1478
1479.070162;1479
1480.069367;1480
1481.069633;1481
1482.069965;1482
1483.070374;1483
1484.069421;1484
1485.069963;1485
1486.070994;1486
1487.070495;1487
1488.069583;1488
1489.070283;1489
1490.070404;1490
1491.070749;1491
1492.069858;1492
1493.07044;1493
1494.070706;1494
1495.070963;1495
1496.070136;1496
1497.07049;1497
1498.070856;1498
1499.071609;1499
1500.070523;1500
1501.070654;1501
1502.07112;1502
1503.071487;1503
1504.070614;1504
1505.070947;1505
1506.072233;1506
1507.071738;1507
1508.070819;1508
1509.07119;1509
1510.07143;1510
1511.071774;1511
1512.071011;1512
1513.071503;1513
1514.071702;1514
1515.072079;1515
1516.071277;1516
1517.07127;1517
1518.071176;1518
1519.071154;1519
1520.071661;1520
1521.071399;1521
1522.071127;1522
1523.072828;1523
1524.072508;1524
1525.072433;1525
1526.07282;1526
1527.071694;1527
1528.072014;1528
1529.07235;1529
1530.0727;1530
1531.071788;1531
1532.072268;1532
1533.072826;1533
1534.072973;1534
1535.072064;1535
1536.072437;1536
1537.072855;1537
1538.073146;1538
1539.072358;1539
1540.07275;1540
1541.072965;1541
1542.073419;1542
1543.072554;1543
1544.072848;1544
1545.073229;1545
1546.075437;1546
1547.072856;1547
1548.073005;1548
1549.073484;1549
1550.073841;1550
1551.072814;1551
1552.073296;1552
1553.073918;1553
1554.072784;1554
1555.073104;1555
1556.073434;1556
1557.073803;1557
1558.072937;1558
1559.073288;1559
1560.074708;1560
1561.07396;1561
1562.073054;1562
1563.073525;1563
1564.073886;1564
1565.074233;1565
1566.073342;1566
1567.07395;1567
1568.074092;1568
1569.074515;1569
1570.073483;1570
1571.073959;1571
1572.074329;1572
1573.075853;1573
1574.073974;1574
1575.074113;1575
1576.074479;1576
1577.074579;1577
1578.074671;1578
1579.074546;1579
1580.074659;1580
1581.074588;1581
1582.074577;1582
1583.074553;1583
1584.074535;1584
1585.074526;1585
1586.074622;1586
1587.07516;1587
1588.075437;1588
1589.074417;1589
1590.074888;1590
1591.075144;1591
1592.075475;1592
1593.07469;1593
1594.074937;1594
1595.075269;1595
1596.075726;1596
1597.074705;1597
1598.075199;1598
1599.075584;1599
1600.076025;1600
1601.075365;1601
1602.075371;1602
1603.075716;1603
1604.076192;1604
1605.075298;1605
1606.075633;1606
1607.075988;1607
1608.076348;1608
1609.075454;1609
1610.075931;1610
1611.076006;1611
1612.076622;1612
1613.075733;1613
1614.076101;1614
1615.076679;1615
1616.076779;1616
1617.075876;1617
1618.076282;1618
1619.076585;1619
1620.077057;1620
1621.076169;1621
1622.076378;1622
1623.076712;1623
1624.07707;1624
